site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4050000,5/15/2012,11,1,1,PONT N721,6752860,633341.9,"c(633341.9, 6752860)",259,1_2_LE07_198027_20120514,0,145.857315,0,10:29:47,1,0,137,1,0,198,565,68,0.592854309,27,LE07,46.40455013,32.410305,2012-05-14T10:29:47Z,5,2012,10,Spring,2015,254,2020,1984,36,60972,420.1036015,508.7291667,312,363,97.22927301,63,420.1036015,508.7291667,312,363,97.22927301,63,0.864072573,0.742673947,1.210961213,0.231441179,0.613292928,0.825790281,0.713542733,0.191121877,0.859504132,1.401457759,1.157310197,0.267849237,3.208910139,5.232263401,4.320752264,3.733443528,0.481919864,0.5118663,0.693287813,0.622375706,1.026572704,0.912813735,0.694886852,0.75367284,1.243139727,0.64963201,0.694886852,1.105382027,0.335905462,0.398414717,0.603093318,0.357909328,0.514886797,0.677922979,0.390813085,0.495831463,0.70167588,0.442289631,0.599050985,0.887033318,464.4163841,435.8645833,-0.212497353,0.823139852,-1.660535001,265.770727,-57.10360151,-0.0729196,0.679089302,-0.075555556,0.167172526,0.241749217,0.386707072,0.28332316,1603.832768,562,#3C482C,378
4050000,6/21/2017,11,11.39999962,40.40000153,PONT N721,6752860,633341.9,"c(633341.9, 6752860)",259,1_2_LE07_199027_20170620,11,143.369919,0,10:43:51,1,0,119,1,0,199,408,66,0.863176697,27,LE07,56.51700991,27.851215,2017-06-20T10:43:51Z,6,2017,10,Summer,2020,254,2020,1984,36,61050,384,498.4075613,331,537.4244604,208,122,384,498.4075613,331,537.4244604,208,122,1.399542866,0.861979167,1.297936357,0.541666667,0.664115125,0.770453801,1.078283121,0.417329142,0.615900511,0.927400217,0.714519022,0.387031137,1.591346154,2.396190198,1.846153846,2.583771444,0.370716479,0.46298107,0.54359554,0.442180083,0.712430427,0.515142741,0.697073512,0.573921606,0.924689353,0.540909844,0.697073512,0.668622493,0.375110113,0.359226409,0.559121622,0.319549882,0.468568031,0.444042311,0.609043354,0.751642602,0.907811589,0.647961853,0.76078526,0.997076921,441.2037806,517.9160108,-0.106338676,1.871729889,183.6466827,329.4244604,153.4244604,0.166507909,0.411104831,-0.237699961,-0.037667207,0.280567895,0.335884875,0.277574816,1750.832022,556,#37472F,379
4050000,9/25/2017,8,NA,16.5,PONT N721,6752860,633341.9,"c(633341.9, 6752860)",259,1_2_LE07_199027_20170924,1,159.838684,0,10:43:48,1,0,195,1,0,199,253,68,0.637136496,27,LE07,34.33632077,49.894108,2017-09-24T10:43:48Z,9,2017,10,Fall,2020,254,2020,1984,36,61052,288.6865672,391,281,386.9701493,163,78,288.6865672,391,281,386.9701493,163,78,1.340450832,0.973374005,1.354410092,0.564626202,0.718670077,0.738328816,0.989693476,0.416879795,0.726154202,1.010413854,0.746017665,0.421221121,1.72392638,2.398773006,1.771083234,2.374049995,0.371076663,0.429593106,0.521094887,0.432184833,0.650194971,0.524913157,0.68634232,0.585355499,0.880630631,0.578696238,0.68634232,0.710947677,0.413425855,0.41589167,0.622112811,0.361196378,0.507220217,0.510936822,0.569336173,0.679268516,0.856722731,0.575848436,0.698502074,0.87155439,339.8432836,388.9850746,-0.01965874,1.781973637,119.8661239,223.9701493,98.28358209,0.145463783,0.411552347,-0.158645037,0.005179955,0.321687019,0.281329923,0.217757036,1347.656716,549,#293828,380
4051400,3/4/1992,12.39999962,NA,NA,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_1_LT05_199027_19920303,13,145.168503,57,10:05:22,1,0,221,1,0,199,603,68,0.525576623,27,LT05,93.23060531,60.178741,1992-03-03T10:05:22Z,3,1992,10,Spring,1995,264,2020,1984,36,69365,706.6153846,816.5833333,632,669.2569832,345.5944438,208.2405851,647.7344129,743.3162235,603.3033226,619.8717153,262.9499476,154.3935641,0.95698438,0.931405389,1.147563274,0.405953339,0.811637502,0.871411645,0.833927332,0.353752467,0.973271256,1.199145251,1.044949135,0.42420059,2.294365631,2.826835412,2.463337296,2.357375314,0.475161491,0.481007731,0.643700873,0.529551694,0.747742531,0.733709242,0.594159714,0.607694075,0.858081867,0.586393681,0.594159714,0.84197778,0.433703351,0.475939102,0.662472475,0.442567973,0.599546462,0.683380741,0.445614055,0.495486025,0.680665818,0.460316885,0.616011681,0.715577922,695.5253182,681.5939694,-0.059774143,0.927588819,38.21140253,356.9217677,-27.86269757,-0.021980564,0.477374963,-0.013545398,0.090555751,0.280444052,0.188362498,0.413970173,2614.225674,556,#5C6A56,381
4051400,8/31/1999,29.70000076,33,119,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_1_LT05_199027_19990830,4,144.380127,53.65882353,10:18:29,1,0,175,1,0,199,498,68,0.84539822,27,LT05,91.17003912,43.365089,1999-08-30T10:18:29Z,8,1999,10,Summer,2000,264,2020,1984,36,69398,390.4521739,498.2247695,364.52868,448.4925064,153,103,342.7884104,446.6821753,353.8034098,414.3080071,119.5016068,78.04265565,1.20864065,1.032133523,1.30308424,0.34861624,0.792069685,0.767410095,0.927523035,0.267531622,0.853962279,1.078140339,0.82737578,0.288436633,2.960658182,3.737875895,2.868483694,3.466965996,0.398132775,0.428225588,0.605436647,0.446274333,0.724244194,0.642154809,0.641239478,0.58153305,0.943751196,0.589993777,0.641239478,0.836781811,0.448152745,0.467316185,0.765327817,0.410926184,0.624891459,0.662789505,0.524792202,0.594764387,0.89620799,0.517570853,0.731755342,0.875350974,394.7352928,430.4950912,0.02465959,1.320303733,109.8617751,294.8064004,71.51959673,0.094465639,0.577869905,-0.0787706,0.037601089,0.351003626,0.232589905,0.24876774,1557.582003,541,#313F32,382
4051400,4/9/2002,8,8,33,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20020408,18,148.908417,0,10:30:02,1,0,178,1,0,199,541,68,0.720782968,27,LE07,72.05615018,44.121712,2002-04-08T10:30:02Z,4,2002,10,Spring,2005,264,2020,1984,36,69462,336.7567568,474.4311478,307,357.761509,120,75,336.7567568,474.4311478,307,357.761509,120,75,1.062373662,0.911637239,1.408824436,0.356340289,0.647090735,0.709811652,0.754085204,0.252934489,0.858113554,1.326110093,0.941288395,0.335418979,2.558333333,3.953592899,2.806306306,2.981345909,0.404662014,0.430948725,0.566519366,0.506582815,0.78865751,0.704863725,0.736972689,0.713686249,1.111079972,0.683108237,0.736972689,0.993029239,0.37845732,0.442033011,0.672130178,0.368904961,0.51646015,0.64258002,0.441034077,0.5557402,0.783264842,0.457828575,0.601855253,0.837848967,405.5939523,416.0963284,-0.062720917,1.096904717,58.22560949,237.761509,21.00475226,0.030243628,0.596252651,-0.076360482,0.140195468,0.303712444,0.352909265,0.264221792,1475.949414,552,#30432C,383
4051400,5/25/2010,15,8,38,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_1_LT05_199027_20100524,0,142.726547,0,10:31:58,1,0,131,1,0,199,570,68,0.60924447,27,LT05,62.38543455,30.956467,2010-05-24T10:31:58Z,5,2010,10,Spring,2010,264,2020,1984,36,69416,407.2368532,534.5894321,308.2930142,373.2211334,128.5538176,86.54501691,358.0631257,480.1558213,299.8239764,341.2043598,102.673116,67.10809011,0.952916777,0.837349492,1.340980924,0.286745852,0.624430577,0.745722763,0.710611732,0.213832909,0.878722583,1.407238236,1.049409585,0.300913845,2.920179967,4.676548645,3.487408776,3.323210332,0.435939231,0.459067179,0.61435372,0.558576128,0.889604254,0.806671087,0.729845318,0.749039932,1.192942335,0.686655438,0.729845318,1.081730539,0.357691719,0.428768651,0.650749712,0.365033494,0.514428775,0.675465624,0.407058754,0.518636646,0.740563318,0.437452817,0.585427967,0.847718819,419.1094735,410.6800906,-0.121292186,0.933988154,26.99608427,238.5312438,-16.85876588,-0.02410918,0.647673239,-0.064553127,0.169172386,0.279507428,0.375569423,0.267409996,1479.247283,556,#33442B,384
4051400,8/12/2016,4.099999905,1.799999952,11.69999981,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_200027_20160811,45,148.384766,0,10:50:01,1,0,149,1,0,200,221,68,0.762440082,27,LE07,103.0058982,35.840614,2016-08-11T10:50:01Z,8,2016,10,Summer,2020,264,2020,1984,36,69557,499,582,339,468,214,149,499,582,339,468,214,149,0.937875752,0.679358717,1.166332665,0.428857715,0.582474227,0.857388316,0.804123711,0.367697595,0.724358974,1.243589744,1.066239316,0.457264957,1.58411215,2.719626168,2.331775701,2.186915888,0.475238095,0.541802389,0.626884422,0.618339529,0.902350814,0.731671554,0.69451074,0.721189591,1.05244123,0.601861427,0.69451074,0.853372434,0.31359852,0.350568769,0.47545582,0.322857143,0.425879397,0.497067449,0.43293247,0.558472554,0.656381487,0.508143322,0.587939698,0.846292948,540.5,525,-0.274914089,0.89122807,17.93939394,254,-31,-0.032057911,0.462311558,-0.159851301,0.108571429,0.223593964,0.417525773,0.324129399,1888,564,#475330,385
4051850,5/5/2003,26,5,100,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_200027_20030504,1,145.626724,0,10:36:10,1,0,148,1,0,200,435,68,0.771044215,27,LE07,46.60828373,35.589661,2003-05-04T10:36:10Z,5,2003,10,Spring,2005,403,2020,1984,36,68475,282.3908046,407,243,406.2135455,162.4603367,97,282.3908046,407,243,406.2135455,162.4603367,97,1.438480074,0.860509606,1.44126506,0.575303211,0.597051597,0.693834901,0.998067679,0.399165446,0.598207526,1.001936062,0.695178208,0.399938255,1.495749701,2.505226865,1.738213833,2.500385963,0.347252952,0.434447392,0.495891964,0.434973679,0.696469615,0.496577763,0.774661445,0.626912366,1.003797322,0.591050579,0.774661445,0.71570018,0.352485119,0.352887692,0.546250144,0.298814501,0.426719798,0.427309936,0.589235515,0.773164551,0.913144888,0.624943916,0.713330709,1.001857663,344.6954023,406.6067728,-0.096783304,2.032454414,144.4168617,243.7532088,123.8227409,0.17981696,0.429423522,-0.251401941,9.67E-04,0.293302028,0.402948403,0.22666781,1338.60435,554,#283A23,386
4051850,10/28/2009,2,2,1,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_200027_20091027,3,161.975098,0,10:37:45,1,0,225,1,0,200,256,68,0.5936986,27,LE07,58.93448519,62.072701,2009-10-27T10:37:45Z,10,2009,10,Fall,2010,403,2020,1984,36,68495,352,420,336,344,223,172,352,420,336,344,223,172,0.977272727,0.954545455,1.193181818,0.633522727,0.8,0.838095238,0.819047619,0.530952381,0.976744186,1.220930233,1.023255814,0.648255814,1.506726457,1.883408072,1.578475336,1.542600897,0.460732984,0.465608466,0.547433904,0.517647059,0.629695886,0.620811287,0.610465116,0.617647059,0.751341682,0.603448276,0.610465116,0.740740741,0.435233161,0.482758621,0.584347826,0.439790576,0.522550544,0.592592593,0.445595855,0.5,0.59826087,0.455026455,0.534992224,0.615384615,386,382,-0.038095238,0.937984496,14.15151515,121,-8,-0.011494253,0.306376361,-0.011764706,0.09947644,0.301587302,0.2,0.233907814,1452,553,#323C30,387
4051850,2/17/2010,14,NA,NA,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_200027_20100216,0,154.134949,10,10:39:20,1,0,228,1,0,200,390,68,0.316123795,27,LE07,124.2786776,63.307465,2010-02-16T10:39:20Z,2,2010,10,Winter,2010,403,2020,1984,36,68496,589,705,555,293,118,82,589,705,555,293,118,82,0.497453311,0.942275042,1.196943973,0.200339559,0.787234043,0.835460993,0.415602837,0.167375887,1.894197952,2.406143345,2.010238908,0.402730375,4.703389831,5.974576271,4.991525424,2.483050847,0.590180361,0.467460317,0.715674362,0.694575472,0.875185736,1.433090024,0.616258741,0.831367925,1.047548291,0.799319728,0.616258741,1.715328467,0.428902628,0.629251701,0.785007072,0.556112224,0.67436209,1.350364964,0.226429675,0.256118881,0.414427157,0.232539683,0.356014581,0.435364042,647,499,-0.04822695,0.371549894,-215.1212121,175,-296,-0.335600907,0.713244228,0.308962264,0.412825651,0.295555556,0.212765957,0.392630973,2142,554,#54644F,388
4051850,5/25/2010,14,7,12,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_1_LT05_199027_20100524,0,142.726547,0,10:31:58,1,0,131,1,0,199,491,68,0.861870569,27,LT05,61.25287992,30.956467,2010-05-24T10:31:58Z,5,2010,10,Spring,2010,403,2020,1984,36,68297,384,504,302.1583737,412,131,87,336.9439639,451.9912158,293.9034685,379.0579224,104.3430494,67.40678522,1.124988019,0.872262156,1.341443279,0.309674785,0.650241549,0.745465735,0.83864002,0.230851941,0.775352397,1.192406725,0.888898356,0.275269407,2.816703846,4.331780779,3.229194142,3.63280472,0.405444093,0.451731285,0.605650209,0.500688403,0.846068826,0.697027899,0.716482611,0.671645093,1.13495334,0.631270985,0.716482611,0.935023391,0.372531833,0.410478623,0.666014316,0.353653539,0.528285757,0.607991059,0.480467765,0.600870992,0.858982728,0.508192283,0.681349228,0.951817292,394.4675898,415.5245691,-0.095224185,1.181056719,82.05552967,274.714873,42.1139585,0.058818223,0.624890804,-0.126536908,0.087760507,0.287957167,0.349758451,0.251724469,1461.896571,555,#30402A,389
4051850,7/11/2013,12,19,16,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,2_LC08_200027_20130710,0.3,142.687271,0,10:49:24,1,0,125,1,0,200,457,324,0.601746569,27,LC08,74.15379449,29.420647,2013-07-10T10:49:24Z,7,2013,10,Summer,2015,403,2020,1984,36,68579,338,472.5714286,280,381.6363636,176.5,120.4545455,400.6742773,535.5168653,360.2052447,618.9866892,229.419491,142.0873833,1.544862559,0.898997678,1.336539168,0.572583527,0.672631,0.748201043,1.155867778,0.428407593,0.581927287,0.865150858,0.647306775,0.370637196,1.570072547,2.33422567,1.746470082,2.698056239,0.347053308,0.447319847,0.523800802,0.409188703,0.679541161,0.472267042,0.703812956,0.546896729,0.908233378,0.525191101,0.703812956,0.6312034,0.384756091,0.353259815,0.57166927,0.312000118,0.470895705,0.424566974,0.661175545,0.813514717,0.982372339,0.691047684,0.809200248,1.049797696,468.0955713,577.2517773,-0.075570043,2.274781375,247.7197995,389.5671982,218.3124119,0.214102941,0.400160578,-0.264280613,-0.072299322,0.294859907,0.327369,0.298241855,1915.383077,554,#394C33,390
